,Time,Event,Part,Process,SubProcess,Resource
15752,164,routing_ended,A0001_F61RL,외부,,
15753,164,part_transferred_to_next_process,A0001_B18PL,외부,,
15754,164,part_transferred_to_next_process,A0001_B19QL,2야드 중조공장,,
15755,164,work_start,A0001_D12WL,외부,외부_191,
15756,164,Process_entered,A0001_B17QL,외부,,
15757,164,routing_ended,A0001_B17QL,외부,,
15758,164,part_transferred_to_next_process,A0001_S13RL,외부,,
15759,164,work_start,A0001_E53C0,특수선쉘터,특수선쉘터_0,
15760,164,Process_entered,A0001_B17DL,2야드 중조공장,,
15761,164,routing_ended,A0001_B17DL,2야드 중조공장,,
15762,164,part_transferred_to_next_process,A0001_D12LL,2야드 중조공장,,
15763,164,work_start,A0001_F61RL,외부,외부_192,
15764,164,Process_entered,A0001_F61UL,외부,,
15765,164,routing_ended,A0001_F61UL,외부,,
15766,164,part_transferred_to_next_process,A0001_B18QL,외부,,
15767,164,Process_entered,A0001_B18PL,2야드 중조공장,,
15768,164,routing_ended,A0001_B18PL,2야드 중조공장,,
15769,164,part_transferred_to_next_process,A0001_D13DL,2야드 중조공장,,
15770,164,work_start,A0001_B17QL,외부,외부_193,
15771,164,Process_entered,A0001_B19QL,외부,,
15772,164,routing_ended,A0001_B19QL,외부,,
15773,164,part_transferred_to_next_process,A0001_D13WL,외부,,
15774,164,work_start,A0001_B17DL,2야드 중조공장,2야드 중조공장_638,
15775,164,Process_entered,A0001_B18QL,2야드 중조공장,,
15776,164,routing_ended,A0001_B18QL,2야드 중조공장,,
15777,164,part_transferred_to_next_process,A0001_D13UL,2야드 중조공장,,
15778,164,work_start,A0001_F61UL,외부,외부_194,
15779,164,Process_entered,A0001_S13RL,외부,,
15780,164,routing_ended,A0001_S13RL,외부,,
15781,164,work_start,A0001_B18PL,2야드 중조공장,2야드 중조공장_639,
15782,164,part_transferred_to_next_process,A0001_S12UL,2야드 중조공장,,
15783,164,work_start,A0001_B19QL,외부,외부_195,
15784,164,Process_entered,A0001_D12LL,외부,,
15785,164,routing_ended,A0001_D12LL,외부,,
15786,164,work_start,A0001_B18QL,2야드 중조공장,2야드 중조공장_640,
15787,164,Process_entered,A0001_D13UL,2야드 중조공장,,
15788,164,routing_ended,A0001_D13UL,2야드 중조공장,,
15789,164,work_start,A0001_S13RL,외부,외부_196,
15790,164,Process_entered,A0001_D13DL,외부,,
15791,164,routing_ended,A0001_D13DL,외부,,
15792,164,Process_entered,A0001_S12UL,2야드 중조공장,,
15793,164,routing_ended,A0001_S12UL,2야드 중조공장,,
15794,164,work_start,A0001_D12LL,외부,외부_197,
15795,164,Process_entered,A0001_D13WL,외부,,
15796,164,routing_ended,A0001_D13WL,외부,,
15797,164,work_start,A0001_D13UL,2야드 중조공장,2야드 중조공장_641,
15798,164,work_start,A0001_D13DL,외부,외부_198,
15799,164,work_start,A0001_S12UL,2야드 중조공장,2야드 중조공장_642,
15800,164,work_start,A0001_D13WL,외부,외부_199,
15801,165,work_finish,A0001_H22P1,선행의장3공장쉘터,선행의장3공장쉘터_0,
15802,165,part_transferred_to_out_buffer,A0001_H22P1,선행의장3공장쉘터,선행의장3공장쉘터_0,
15803,165,work_finish,A0001_B18GL,2야드 중조공장,2야드 중조공장_594,
15804,165,part_transferred_to_out_buffer,A0001_B18GL,2야드 중조공장,2야드 중조공장_594,
15805,165,work_finish,A0001_B17UL,2야드 중조공장,2야드 중조공장_601,
15806,165,part_transferred_to_out_buffer,A0001_B17UL,2야드 중조공장,2야드 중조공장_601,
15807,165,work_finish,A0001_F23VL,외부,외부_155,
15808,165,part_transferred_to_out_buffer,A0001_F23VL,외부,외부_155,
15809,165,work_finish,A0001_B21SL,외부,외부_156,
15810,165,part_transferred_to_out_buffer,A0001_B21SL,외부,외부_156,
15811,165,work_finish,A0001_S13SL,외부,외부_157,
15812,165,part_transferred_to_out_buffer,A0001_S13SL,외부,외부_157,
15813,165,work_finish,A0001_B19UL,2야드 중조공장,2야드 중조공장_609,
15814,165,part_transferred_to_out_buffer,A0001_B19UL,2야드 중조공장,2야드 중조공장_609,
15815,165,work_finish,A0001_B19PL,외부,외부_170,
15816,165,part_transferred_to_out_buffer,A0001_B19PL,외부,외부_170,
15817,165,work_finish,A0001_B20PL,외부,외부_172,
15818,165,part_transferred_to_out_buffer,A0001_B20PL,외부,외부_172,
15819,165,work_finish,A0001_B16DL,선각공장,선각공장_223,
15820,165,part_transferred_to_out_buffer,A0001_B16DL,선각공장,선각공장_223,
15821,165,work_finish,A0001_D13VL,외부,외부_186,
15822,165,part_transferred_to_out_buffer,A0001_D13VL,외부,외부_186,
15823,165,work_finish,A0001_B20SL,외부,외부_187,
15824,165,part_transferred_to_out_buffer,A0001_B20SL,외부,외부_187,
15825,165,work_finish,A0001_S12SL,외부,외부_188,
15826,165,part_transferred_to_out_buffer,A0001_S12SL,외부,외부_188,
15827,165,work_finish,A0001_B21RL,2야드 대조립공장,2야드 대조립공장_67,
15828,165,part_transferred_to_out_buffer,A0001_B21RL,2야드 대조립공장,2야드 대조립공장_67,
15829,165,work_finish,A0001_B19TL,2야드 중조공장,2야드 중조공장_636,
15830,165,part_transferred_to_out_buffer,A0001_B19TL,2야드 중조공장,2야드 중조공장_636,
15831,165,work_finish,A0001_B19QL,외부,외부_195,
15832,165,part_transferred_to_out_buffer,A0001_B19QL,외부,외부_195,
15833,165,work_finish,A0001_D12LL,외부,외부_197,
15834,165,part_transferred_to_out_buffer,A0001_D12LL,외부,외부_197,
15835,165,work_finish,A0001_D13DL,외부,외부_198,
15836,165,part_transferred_to_out_buffer,A0001_D13DL,외부,외부_198,
15837,165,work_start,A0001_E41S1,선행의장3공장쉘터,선행의장3공장쉘터_0,
15838,165,part_transferred_to_next_process,A0001_H22P1,선행의장3공장쉘터,,
15839,165,completed,A0001_B18GL,Sink,,
15840,165,part_transferred_to_Sink,A0001_B18GL,2야드 중조공장,,
15841,165,completed,A0001_F23VL,Sink,,
15842,165,part_transferred_to_Sink,A0001_F23VL,외부,,
15843,165,part_transferred_to_next_process,A0001_B16DL,선각공장,,
15844,165,part_transferred_to_next_process,A0001_B21RL,2야드 대조립공장,,
15845,165,completed,A0001_B17UL,Sink,,
15846,165,part_transferred_to_Sink,A0001_B17UL,2야드 중조공장,,
15847,165,completed,A0001_B21SL,Sink,,
15848,165,part_transferred_to_Sink,A0001_B21SL,외부,,
15849,165,Process_entered,A0001_H22P1,특수선쉘터,,
15850,165,routing_ended,A0001_H22P1,특수선쉘터,,
15851,165,part_transferred_to_next_process,A0001_B19UL,2야드 중조공장,,
15852,165,completed,A0001_S13SL,Sink,,
15853,165,part_transferred_to_Sink,A0001_S13SL,외부,,
15854,165,Process_entered,A0001_B16DL,선각공장,,
15855,165,routing_ended,A0001_B16DL,선각공장,,
15856,165,Process_entered,A0001_B21RL,2야드 대조립공장,,
15857,165,routing_ended,A0001_B21RL,2야드 대조립공장,,
15858,165,completed,A0001_B19TL,Sink,,
15859,165,part_transferred_to_Sink,A0001_B19TL,2야드 중조공장,,
15860,165,part_transferred_to_next_process,A0001_B19PL,외부,,
15861,165,work_start,A0001_H22P1,특수선쉘터,특수선쉘터_1,
15862,165,Process_entered,A0001_B19UL,2야드 중조공장,,
15863,165,routing_ended,A0001_B19UL,2야드 중조공장,,
15864,165,part_transferred_to_next_process,A0001_B20PL,외부,,
15865,165,work_start,A0001_B16DL,선각공장,선각공장_225,
15866,165,work_start,A0001_B21RL,2야드 대조립공장,2야드 대조립공장_68,
15867,165,Process_entered,A0001_B19PL,2야드 중조공장,,
15868,165,routing_ended,A0001_B19PL,2야드 중조공장,,
15869,165,part_transferred_to_next_process,A0001_D13VL,외부,,
15870,165,work_start,A0001_B19UL,2야드 중조공장,2야드 중조공장_643,
15871,165,Process_entered,A0001_B20PL,2야드 중조공장,,
15872,165,routing_ended,A0001_B20PL,2야드 중조공장,,
15873,165,part_transferred_to_next_process,A0001_B20SL,외부,,
15874,165,work_start,A0001_B19PL,2야드 중조공장,2야드 중조공장_644,
15875,165,Process_entered,A0001_D13VL,2야드 중조공장,,
15876,165,routing_ended,A0001_D13VL,2야드 중조공장,,
15877,165,part_transferred_to_next_process,A0001_S12SL,외부,,
15878,165,work_start,A0001_B20PL,2야드 중조공장,2야드 중조공장_645,
15879,165,Process_entered,A0001_B20SL,외부,,
15880,165,routing_ended,A0001_B20SL,외부,,
15881,165,part_transferred_to_next_process,A0001_B19QL,외부,,
15882,165,work_start,A0001_D13VL,2야드 중조공장,2야드 중조공장_646,
15883,165,Process_entered,A0001_S12SL,외부,,
15884,165,routing_ended,A0001_S12SL,외부,,
15885,165,part_transferred_to_next_process,A0001_D12LL,외부,,
15886,165,work_start,A0001_B20SL,외부,외부_200,
15887,165,Process_entered,A0001_B19QL,2야드 중조공장,,
15888,165,routing_ended,A0001_B19QL,2야드 중조공장,,
15889,165,part_transferred_to_next_process,A0001_D13DL,외부,,
15890,165,work_start,A0001_S12SL,외부,외부_201,
15891,165,Process_entered,A0001_D12LL,2야드 중조공장,,
15892,165,routing_ended,A0001_D12LL,2야드 중조공장,,
15893,165,work_start,A0001_B19QL,2야드 중조공장,2야드 중조공장_647,
15894,165,Process_entered,A0001_D13DL,2야드 중조공장,,
15895,165,routing_ended,A0001_D13DL,2야드 중조공장,,
15896,165,work_start,A0001_D12LL,2야드 중조공장,2야드 중조공장_648,
15897,165,work_start,A0001_D13DL,2야드 중조공장,2야드 중조공장_649,
15898,166,work_finish,A0001_B21UL,2야드 중조공장,2야드 중조공장_617,
15899,166,part_transferred_to_out_buffer,A0001_B21UL,2야드 중조공장,2야드 중조공장_617,
15900,166,work_finish,A0001_B17PL,외부,외부_180,
15901,166,part_transferred_to_out_buffer,A0001_B17PL,외부,외부_180,
15902,166,part_created,A0001_325A0,Source,,
15903,166,part_transferred_to_first_process,A0001_325A0,Source,,
15904,166,part_created,A0001_F22P0,Source,,
15905,166,part_transferred_to_first_process,A0001_F22P0,Source,,
15906,166,part_created,A0001_F22S0,Source,,
15907,166,part_transferred_to_first_process,A0001_F22S0,Source,,
15908,166,part_created,A0001_B18DL,Source,,
15909,166,part_transferred_to_first_process,A0001_B18DL,Source,,
15910,166,part_created,A0001_B193P,Source,,
15911,166,part_transferred_to_first_process,A0001_B193P,Source,,
15912,166,part_created,A0001_B193S,Source,,
15913,166,part_transferred_to_first_process,A0001_B193S,Source,,
15914,166,part_created,A0001_B20QL,Source,,
15915,166,part_transferred_to_first_process,A0001_B20QL,Source,,
15916,166,part_created,A0001_D12UL,Source,,
15917,166,part_transferred_to_first_process,A0001_D12UL,Source,,
15918,166,part_created,A0001_D13LL,Source,,
15919,166,part_transferred_to_first_process,A0001_D13LL,Source,,
15920,166,part_created,A0001_D14VL,Source,,
15921,166,part_transferred_to_first_process,A0001_D14VL,Source,,
15922,166,part_created,A0001_L15WL,Source,,
15923,166,part_transferred_to_first_process,A0001_L15WL,Source,,
15924,166,part_created,A0001_B12P1,Source,,
15925,166,part_transferred_to_first_process,A0001_B12P1,Source,,
15926,166,part_created,A0001_B12S1,Source,,
15927,166,part_transferred_to_first_process,A0001_B12S1,Source,,
15928,166,work_finish,A0001_B17QL,외부,외부_193,
15929,166,part_transferred_to_out_buffer,A0001_B17QL,외부,외부_193,
15930,166,work_finish,A0001_B17DL,2야드 중조공장,2야드 중조공장_638,
15931,166,part_transferred_to_out_buffer,A0001_B17DL,2야드 중조공장,2야드 중조공장_638,
15932,166,work_finish,A0001_B18PL,2야드 중조공장,2야드 중조공장_639,
15933,166,part_transferred_to_out_buffer,A0001_B18PL,2야드 중조공장,2야드 중조공장_639,
15934,166,work_finish,A0001_S13RL,외부,외부_196,
15935,166,part_transferred_to_out_buffer,A0001_S13RL,외부,외부_196,
15936,166,part_transferred_to_next_process,A0001_B21UL,2야드 중조공장,,
15937,166,part_transferred_to_next_process,A0001_B17PL,외부,,
15938,166,Process_entered,A0001_325A0,외부,,
15939,166,routing_ended,A0001_325A0,외부,,
15940,166,Process_entered,A0001_F22P0,포항공장부,,
15941,166,routing_ended,A0001_F22P0,포항공장부,,
15942,166,Process_entered,A0001_B18DL,2야드 중조공장,,
15943,166,routing_ended,A0001_B18DL,2야드 중조공장,,
15944,166,Process_entered,A0001_B193P,2야드 판넬공장,,
15945,166,routing_ended,A0001_B193P,2야드 판넬공장,,
15946,166,Process_entered,A0001_B12P1,특수선쉘터,,
15947,166,routing_ended,A0001_B12P1,특수선쉘터,,
15948,166,Process_entered,A0001_B12S1,선행의장1공장쉘터,,
15949,166,routing_ended,A0001_B12S1,선행의장1공장쉘터,,
15950,166,part_transferred_to_next_process,A0001_B17DL,2야드 중조공장,,
15951,166,part_transferred_to_next_process,A0001_B17QL,외부,,
15952,166,Process_entered,A0001_F22S0,포항공장부,,
15953,166,routing_ended,A0001_F22S0,포항공장부,,
15954,166,Process_entered,A0001_B20QL,2야드 중조공장,,
15955,166,routing_ended,A0001_B20QL,2야드 중조공장,,
15956,166,Process_entered,A0001_B193S,2야드 판넬공장,,
15957,166,routing_ended,A0001_B193S,2야드 판넬공장,,
15958,166,completed,A0001_B18PL,Sink,,
15959,166,part_transferred_to_Sink,A0001_B18PL,2야드 중조공장,,
15960,166,part_transferred_to_next_process,A0001_S13RL,외부,,
15961,166,work_start,A0001_325A0,외부,외부_202,
15962,166,work_start,A0001_F22P0,포항공장부,포항공장부_37,
15963,166,work_start,A0001_B18DL,2야드 중조공장,2야드 중조공장_650,
15964,166,Process_entered,A0001_D12UL,2야드 중조공장,,
15965,166,routing_ended,A0001_D12UL,2야드 중조공장,,
15966,166,work_start,A0001_B193P,2야드 판넬공장,2야드 판넬공장_72,
15967,166,work_start,A0001_B12S1,선행의장1공장쉘터,선행의장1공장쉘터_2,
15968,166,work_start,A0001_F22S0,포항공장부,포항공장부_38,
15969,166,work_start,A0001_B20QL,2야드 중조공장,2야드 중조공장_651,
15970,166,Process_entered,A0001_D13LL,2야드 중조공장,,
15971,166,routing_ended,A0001_D13LL,2야드 중조공장,,
15972,166,work_start,A0001_B193S,2야드 판넬공장,2야드 판넬공장_73,
15973,166,Process_entered,A0001_S13RL,외부,,
15974,166,routing_ended,A0001_S13RL,외부,,
15975,166,work_start,A0001_D12UL,2야드 중조공장,2야드 중조공장_652,
15976,166,Process_entered,A0001_D14VL,2야드 중조공장,,
15977,166,routing_ended,A0001_D14VL,2야드 중조공장,,
15978,166,work_start,A0001_D13LL,2야드 중조공장,2야드 중조공장_653,
15979,166,Process_entered,A0001_L15WL,2야드 중조공장,,
15980,166,routing_ended,A0001_L15WL,2야드 중조공장,,
15981,166,work_start,A0001_S13RL,외부,외부_203,
15982,166,work_start,A0001_D14VL,2야드 중조공장,2야드 중조공장_654,
15983,166,Process_entered,A0001_B21UL,2야드 중조공장,,
15984,166,routing_ended,A0001_B21UL,2야드 중조공장,,
15985,166,work_start,A0001_L15WL,2야드 중조공장,2야드 중조공장_655,
15986,166,Process_entered,A0001_B17PL,2야드 중조공장,,
15987,166,routing_ended,A0001_B17PL,2야드 중조공장,,
15988,166,work_start,A0001_B21UL,2야드 중조공장,2야드 중조공장_656,
15989,166,Process_entered,A0001_B17DL,2야드 중조공장,,
15990,166,routing_ended,A0001_B17DL,2야드 중조공장,,
15991,166,work_start,A0001_B17PL,2야드 중조공장,2야드 중조공장_657,
15992,166,Process_entered,A0001_B17QL,2야드 중조공장,,
15993,166,routing_ended,A0001_B17QL,2야드 중조공장,,
15994,166,work_start,A0001_B17DL,2야드 중조공장,2야드 중조공장_658,
15995,166,work_start,A0001_B17QL,2야드 중조공장,2야드 중조공장_659,
15996,167,work_finish,A0001_N150P,외부,외부_801,
15997,167,part_transferred_to_out_buffer,A0001_N150P,외부,외부_801,
15998,167,work_finish,A0001_N150S,외부,외부_802,
15999,167,part_transferred_to_out_buffer,A0001_N150S,외부,외부_802,
16000,167,work_finish,A0001_N160P,외부,외부_805,
16001,167,part_transferred_to_out_buffer,A0001_N160P,외부,외부_805,
16002,167,work_finish,A0001_N160S,외부,외부_806,
16003,167,part_transferred_to_out_buffer,A0001_N160S,외부,외부_806,
16004,167,work_finish,A0001_H23P1,선실공장,선실공장_2,
16005,167,part_transferred_to_out_buffer,A0001_H23P1,선실공장,선실공장_2,
16006,167,work_finish,A0001_F110P,외부,외부_133,
16007,167,part_transferred_to_out_buffer,A0001_F110P,외부,외부_133,
16008,167,work_finish,A0001_F110S,외부,외부_134,
16009,167,part_transferred_to_out_buffer,A0001_F110S,외부,외부_134,
16010,167,work_finish,A0001_F116P,외부,외부_135,
16011,167,part_transferred_to_out_buffer,A0001_F116P,외부,외부_135,
16012,167,work_finish,A0001_F116S,외부,외부_136,
16013,167,part_transferred_to_out_buffer,A0001_F116S,외부,외부_136,
16014,167,work_finish,A0001_F118P,외부,외부_137,
16015,167,part_transferred_to_out_buffer,A0001_F118P,외부,외부_137,
16016,167,work_finish,A0001_F118S,외부,외부_138,
16017,167,part_transferred_to_out_buffer,A0001_F118S,외부,외부_138,
16018,167,work_finish,A0001_F23CL,외부,외부_161,
16019,167,part_transferred_to_out_buffer,A0001_F23CL,외부,외부_161,
16020,167,work_finish,A0001_F23SL,외부,외부_163,
16021,167,part_transferred_to_out_buffer,A0001_F23SL,외부,외부_163,
16022,167,work_finish,A0001_F23UL,외부,외부_165,
16023,167,part_transferred_to_out_buffer,A0001_F23UL,외부,외부_165,
16024,167,work_finish,A0001_B21DL,2야드 중조공장,2야드 중조공장_627,
16025,167,part_transferred_to_out_buffer,A0001_B21DL,2야드 중조공장,2야드 중조공장_627,
16026,167,work_finish,A0001_B17BL,선각공장,선각공장_224,
16027,167,part_transferred_to_out_buffer,A0001_B17BL,선각공장,선각공장_224,
16028,167,work_finish,A0001_B20TL,2야드 중조공장,2야드 중조공장_637,
16029,167,part_transferred_to_out_buffer,A0001_B20TL,2야드 중조공장,2야드 중조공장_637,
16030,167,work_finish,A0001_D12WL,외부,외부_191,
16031,167,part_transferred_to_out_buffer,A0001_D12WL,외부,외부_191,
16032,167,work_finish,A0001_F61RL,외부,외부_192,
16033,167,part_transferred_to_out_buffer,A0001_F61RL,외부,외부_192,
16034,167,work_finish,A0001_F61UL,외부,외부_194,
16035,167,part_transferred_to_out_buffer,A0001_F61UL,외부,외부_194,
16036,167,work_finish,A0001_D13UL,2야드 중조공장,2야드 중조공장_641,
16037,167,part_transferred_to_out_buffer,A0001_D13UL,2야드 중조공장,2야드 중조공장_641,
16038,167,work_finish,A0001_S12UL,2야드 중조공장,2야드 중조공장_642,
16039,167,part_transferred_to_out_buffer,A0001_S12UL,2야드 중조공장,2야드 중조공장_642,
16040,167,work_finish,A0001_E41S1,선행의장3공장쉘터,선행의장3공장쉘터_0,
16041,167,part_transferred_to_out_buffer,A0001_E41S1,선행의장3공장쉘터,선행의장3공장쉘터_0,
16042,167,work_finish,A0001_D13VL,2야드 중조공장,2야드 중조공장_646,
16043,167,part_transferred_to_out_buffer,A0001_D13VL,2야드 중조공장,2야드 중조공장_646,
16044,167,work_finish,A0001_B20SL,외부,외부_200,
16045,167,part_transferred_to_out_buffer,A0001_B20SL,외부,외부_200,
16046,167,work_finish,A0001_S12SL,외부,외부_201,
16047,167,part_transferred_to_out_buffer,A0001_S12SL,외부,외부_201,
16048,167,work_finish,A0001_B19QL,2야드 중조공장,2야드 중조공장_647,
16049,167,part_transferred_to_out_buffer,A0001_B19QL,2야드 중조공장,2야드 중조공장_647,
16050,167,work_finish,A0001_D12LL,2야드 중조공장,2야드 중조공장_648,
16051,167,part_transferred_to_out_buffer,A0001_D12LL,2야드 중조공장,2야드 중조공장_648,
16052,167,work_finish,A0001_D13DL,2야드 중조공장,2야드 중조공장_649,
16053,167,part_transferred_to_out_buffer,A0001_D13DL,2야드 중조공장,2야드 중조공장_649,
16054,167,part_created,A0001_325B0,Source,,
16055,167,part_transferred_to_first_process,A0001_325B0,Source,,
16056,167,part_created,A0001_325B1,Source,,
16057,167,part_transferred_to_first_process,A0001_325B1,Source,,
16058,167,part_created,A0001_325B2,Source,,
16059,167,part_transferred_to_first_process,A0001_325B2,Source,,
16060,167,part_created,A0001_B18BL,Source,,
16061,167,part_transferred_to_first_process,A0001_B18BL,Source,,
16062,167,part_created,A0001_B19DL,Source,,
16063,167,part_transferred_to_first_process,A0001_B19DL,Source,,
16064,167,part_created,A0001_S12LL,Source,,
16065,167,part_transferred_to_first_process,A0001_S12LL,Source,,
16066,167,work_finish,A0001_B18DL,2야드 중조공장,2야드 중조공장_650,
16067,167,part_transferred_to_out_buffer,A0001_B18DL,2야드 중조공장,2야드 중조공장_650,
16068,167,work_finish,A0001_B193P,2야드 판넬공장,2야드 판넬공장_72,
16069,167,part_transferred_to_out_buffer,A0001_B193P,2야드 판넬공장,2야드 판넬공장_72,
16070,167,work_finish,A0001_B20QL,2야드 중조공장,2야드 중조공장_651,
16071,167,part_transferred_to_out_buffer,A0001_B20QL,2야드 중조공장,2야드 중조공장_651,
16072,167,work_finish,A0001_B193S,2야드 판넬공장,2야드 판넬공장_73,
16073,167,part_transferred_to_out_buffer,A0001_B193S,2야드 판넬공장,2야드 판넬공장_73,
16074,167,work_finish,A0001_D12UL,2야드 중조공장,2야드 중조공장_652,
16075,167,part_transferred_to_out_buffer,A0001_D12UL,2야드 중조공장,2야드 중조공장_652,
16076,167,work_finish,A0001_D13LL,2야드 중조공장,2야드 중조공장_653,
16077,167,part_transferred_to_out_buffer,A0001_D13LL,2야드 중조공장,2야드 중조공장_653,
16078,167,work_finish,A0001_D14VL,2야드 중조공장,2야드 중조공장_654,
16079,167,part_transferred_to_out_buffer,A0001_D14VL,2야드 중조공장,2야드 중조공장_654,
16080,167,work_finish,A0001_L15WL,2야드 중조공장,2야드 중조공장_655,
16081,167,part_transferred_to_out_buffer,A0001_L15WL,2야드 중조공장,2야드 중조공장_655,
16082,167,completed,A0001_N150P,Sink,,
16083,167,part_transferred_to_Sink,A0001_N150P,외부,,
16084,167,assemble to A0001_H11P3,A0001_H23P1,Assemble,,
16085,167,part_transferred_to_Sink,A0001_H23P1,선실공장,,
16086,167,part_transferred_to_next_process,A0001_B21DL,2야드 중조공장,,
16087,167,part_transferred_to_next_process,A0001_B17BL,선각공장,,
16088,167,part_transferred_to_next_process,A0001_E41S1,선행의장3공장쉘터,,
16089,167,Process_entered,A0001_325B0,외부,,
16090,167,routing_ended,A0001_325B0,외부,,
16091,167,Process_entered,A0001_B18BL,2야드 중조공장,,
16092,167,routing_ended,A0001_B18BL,2야드 중조공장,,
16093,167,assemble to A0001_B19P0,A0001_B193P,Assemble,,
16094,167,completed,A0001_N150S,Sink,,
16095,167,part_transferred_to_Sink,A0001_N150S,외부,,
16096,167,part_transferred_to_next_process,A0001_B20TL,2야드 중조공장,,
16097,167,Process_entered,A0001_325B1,외부,,
16098,167,routing_ended,A0001_325B1,외부,,
16099,167,Process_entered,A0001_B19DL,2야드 중조공장,,
16100,167,routing_ended,A0001_B19DL,2야드 중조공장,,
16101,167,assemble to A0001_B19S0,A0001_B193S,Assemble,,
16102,167,completed,A0001_N160P,Sink,,
16103,167,part_transferred_to_Sink,A0001_N160P,외부,,
16104,167,part_transferred_to_next_process,A0001_D13UL,2야드 중조공장,,
16105,167,Process_entered,A0001_B17BL,선각공장,,
16106,167,routing_ended,A0001_B17BL,선각공장,,
16107,167,Process_entered,A0001_E41S1,대조5부쉘터,,
16108,167,routing_ended,A0001_E41S1,대조5부쉘터,,
16109,167,work_start,A0001_325B0,외부,외부_204,
16110,167,Process_entered,A0001_325B2,외부,,
16111,167,routing_ended,A0001_325B2,외부,,
16112,167,work_start,A0001_B18BL,2야드 중조공장,2야드 중조공장_660,
16113,167,Process_entered,A0001_B21DL,2야드 중조공장,,
16114,167,routing_ended,A0001_B21DL,2야드 중조공장,,
16115,167,completed,A0001_N160S,Sink,,
16116,167,part_transferred_to_Sink,A0001_N160S,외부,,
16117,167,part_transferred_to_next_process,A0001_S12UL,2야드 중조공장,,
16118,167,work_start,A0001_325B1,외부,외부_205,
16119,167,Process_entered,A0001_S12LL,외부,,
16120,167,routing_ended,A0001_S12LL,외부,,
16121,167,work_start,A0001_B19DL,2야드 중조공장,2야드 중조공장_661,
16122,167,Process_entered,A0001_B20TL,2야드 중조공장,,
16123,167,routing_ended,A0001_B20TL,2야드 중조공장,,
16124,167,assemble to A0001_F11P0,A0001_F110P,Assemble,,
16125,167,part_transferred_to_next_process,A0001_D13VL,2야드 중조공장,,
16126,167,work_start,A0001_B17BL,선각공장,선각공장_226,
16127,167,work_start,A0001_E41S1,대조5부쉘터,대조5부쉘터_2,
16128,167,work_start,A0001_325B2,외부,외부_206,
16129,167,work_start,A0001_B21DL,2야드 중조공장,2야드 중조공장_662,
16130,167,Process_entered,A0001_D13UL,2야드 중조공장,,
16131,167,routing_ended,A0001_D13UL,2야드 중조공장,,
16132,167,assemble to A0001_F11S0,A0001_F110S,Assemble,,
16133,167,part_transferred_to_next_process,A0001_B19QL,2야드 중조공장,,
16134,167,work_start,A0001_S12LL,외부,외부_207,
16135,167,work_start,A0001_B20TL,2야드 중조공장,2야드 중조공장_663,
16136,167,Process_entered,A0001_S12UL,2야드 중조공장,,
16137,167,routing_ended,A0001_S12UL,2야드 중조공장,,
16138,167,assemble to A0001_F11P0,A0001_F116P,Assemble,,
16139,167,Process_entered,A0001_D13VL,외부,,
16140,167,routing_ended,A0001_D13VL,외부,,
16141,167,part_transferred_to_next_process,A0001_D12LL,2야드 중조공장,,
16142,167,work_start,A0001_D13UL,2야드 중조공장,2야드 중조공장_664,
16143,167,assemble to A0001_F11S0,A0001_F116S,Assemble,,
16144,167,Process_entered,A0001_B19QL,외부,,
16145,167,routing_ended,A0001_B19QL,외부,,
16146,167,part_transferred_to_next_process,A0001_D13DL,2야드 중조공장,,
16147,167,work_start,A0001_S12UL,2야드 중조공장,2야드 중조공장_665,
16148,167,assemble to A0001_F11P0,A0001_F118P,Assemble,,
16149,167,ready to create,A0001_F11P0,Assemble,,
16150,167,work_start,A0001_D13VL,외부,외부_208,
16151,167,Process_entered,A0001_D12LL,외부,,
16152,167,routing_ended,A0001_D12LL,외부,,
16153,167,part_transferred_to_next_process,A0001_B18DL,2야드 중조공장,,
16154,167,assemble to A0001_F11S0,A0001_F118S,Assemble,,
16155,167,ready to create,A0001_F11S0,Assemble,,
16156,167,work_start,A0001_B19QL,외부,외부_209,
16157,167,Process_entered,A0001_D13DL,2야드 중조공장,,
16158,167,routing_ended,A0001_D13DL,2야드 중조공장,,
16159,167,part_transferred_to_next_process,A0001_B20QL,2야드 중조공장,,
16160,167,completed,A0001_F23CL,Sink,,
16161,167,part_transferred_to_Sink,A0001_F23CL,외부,,
16162,167,work_start,A0001_D12LL,외부,외부_210,
16163,167,Process_entered,A0001_B18DL,2야드 중조공장,,
16164,167,routing_ended,A0001_B18DL,2야드 중조공장,,
16165,167,part_transferred_to_next_process,A0001_D12UL,2야드 중조공장,,
16166,167,completed,A0001_F23SL,Sink,,
16167,167,part_transferred_to_Sink,A0001_F23SL,외부,,
16168,167,work_start,A0001_D13DL,2야드 중조공장,2야드 중조공장_666,
16169,167,Process_entered,A0001_B20QL,외부,,
16170,167,routing_ended,A0001_B20QL,외부,,
16171,167,part_transferred_to_next_process,A0001_D13LL,2야드 중조공장,,
16172,167,completed,A0001_F23UL,Sink,,
16173,167,part_transferred_to_Sink,A0001_F23UL,외부,,
16174,167,work_start,A0001_B18DL,2야드 중조공장,2야드 중조공장_667,
16175,167,Process_entered,A0001_D12UL,선각공장,,
16176,167,routing_ended,A0001_D12UL,선각공장,,
16177,167,part_transferred_to_next_process,A0001_D14VL,2야드 중조공장,,
16178,167,part_transferred_to_next_process,A0001_D12WL,외부,,
16179,167,work_start,A0001_B20QL,외부,외부_211,
